gbifID;datasetKey;occurrenceID;kingdom;phylum;class;order;family;genus;species;infraspecificEpithet;taxonRank;scientificName;verbatimScientificName;verbatimScientificNameAuthorship;countryCode;locality;stateProvince;occurrenceStatus;individualCount;publishingOrgKey;decimalLatitude;decimalLongitude;coordinateUncertaintyInMeters;coordinatePrecision;elevation;elevationAccuracy;depth;depthAccuracy;eventDate;day;month;year;taxonKey;speciesKey;basisOfRecord;institutionCode;collectionCode;catalogNumber;recordNumber;identifiedBy;dateIdentified;license;rightsHolder;recordedBy;typeStatus;establishmentMeans;lastInterpreted;mediaType;issue
1145812760;0daed095-478a-4af6-abf5-18acb790fbb2;http://arctos.database.museum/guid/MVZ:Mamm:23875?seid=512121;Animalia;Chordata;Mammalia;Carnivora;Felidae;Lynx;Lynx rufus;pallescens;SUBSPECIES;Lynx rufus pallescens Merriam, 1899;Lynx rufus pallescens;;US;Alturas;California;PRESENT;1;8edbbde0-055e-11d8-b850-b8a03c50a862;41.4895888;-120.545386;1997;;;;;;1916-05-01T00:00:00;1;5;1916;6164671;2435246;PRESERVED_SPECIMEN;MVZ;Mammal specimens;MVZ:Mamm:23875;1281;Museum of Vertebrate Zoology, University of California, Berkeley;1999-01-27T00:00:00;CC0_1_0;;Collector(s): F. Harvey Holden;;;2021-04-29T00:58:21.511Z;;COORDINATE_REPROJECTED
1145812739;0daed095-478a-4af6-abf5-18acb790fbb2;http://arctos.database.museum/guid/MVZ:Mamm:23837?seid=898782;Animalia;Chordata;Mammalia;Carnivora;Felidae;Lynx;Lynx rufus;pallescens;SUBSPECIES;Lynx rufus pallescens Merriam, 1899;Lynx rufus pallescens;;US;Fort Bidwell;California;PRESENT;1;8edbbde0-055e-11d8-b850-b8a03c50a862;41.85765688;-120.1549161;1434;;;;;;1916-01-01T00:00:00;1;1;1916;6164671;2435246;PRESERVED_SPECIMEN;MVZ;Mammal specimens;MVZ:Mamm:23837;1229;Museum of Vertebrate Zoology, University of California, Berkeley;1999-01-27T00:00:00;CC0_1_0;;Collector(s): F. Harvey Holden;;;2021-04-29T00:58:31.464Z;;COORDINATE_ROUNDED
1145812715;0daed095-478a-4af6-abf5-18acb790fbb2;http://arctos.database.museum/guid/MVZ:Mamm:23818?seid=867066;Animalia;Chordata;Mammalia;Carnivora;Felidae;Lynx;Lynx rufus;pallescens;SUBSPECIES;Lynx rufus pallescens Merriam, 1899;Lynx rufus pallescens;;US;Jess Valley;California;PRESENT;1;8edbbde0-055e-11d8-b850-b8a03c50a862;41.2722201;-120.2984498;301;;;;;;1916-04-01T00:00:00;1;4;1916;6164671;2435246;PRESERVED_SPECIMEN;MVZ;Mammal specimens;MVZ:Mamm:23818;1202;Museum of Vertebrate Zoology, University of California, Berkeley;1999-01-27T00:00:00;CC0_1_0;;Collector(s): C. R. Estes;;;;;
1145701590;0daed095-478a-4af6-abf5-18acb790fbb2;http://arctos.database.museum/guid/MVZ:Mamm:132543?seid=1326579;Animalia;Chordata;Mammalia;Carnivora;Felidae;Lynx;Lynx rufus;fasciatus;SUBSPECIES;Lynx rufus fasciatus Rafinesque, 1817;Lynx rufus fasciatus;;US;near Myrtle Creek;Oregon;PRESENT;1;8edbbde0-055e-11d8-b850-b8a03c50a862;43.02004414;-123.2927767;18522;;;;;;1961-01-01T00:00:00;1;1;1961;6164663;2435246;PRESERVED_SPECIMEN;MVZ;Mammal specimens;MVZ:Mamm:132543;13964;Museum of Vertebrate Zoology, University of California, Berkeley;1999-01-27T00:00:00;CC0_1_0;;Collector(s): Ward C. Russell;;;;;
1145701533;0daed095-478a-4af6-abf5-18acb790fbb2;http://arctos.database.museum/guid/MVZ:Mamm:132513?seid=293009;Animalia;Chordata;Mammalia;Carnivora;Felidae;Lynx;Lynx rufus;pallescens;SUBSPECIES;Lynx rufus pallescens Merriam, 1899;Lynx rufus pallescens;;US;0.5 mi N, 0.2 mi W Happy Camp Lookout, T41N R7E Sec 1;California;PRESENT;1;8edbbde0-055e-11d8-b850-b8a03c50a862;41.42291494;-121.1127287;245;;1829;0;;;1963-07-06T00:00:00;6;7;1963;6164671;2435246;PRESERVED_SPECIMEN;MVZ;Mammal specimens;MVZ:Mamm:132513;2045;Museum of Vertebrate Zoology, University of California, Berkeley;1999-01-27T00:00:00;CC0_1_0;;Collector(s): Charles S. Thaeler Jr.;;;2021-04-29T00:58:34.970Z;;COORDINATE_ROUNDED
1145698457;0daed095-478a-4af6-abf5-18acb790fbb2;http://arctos.database.museum/guid/MVZ:Mamm:129729?seid=1047413;Animalia;Chordata;Mammalia;Carnivora;Felidae;Puma;Puma concolor;kaibabensis;SUBSPECIES;Puma concolor kaibabensis (Nelson & Goldman, 1931);Puma concolor kaibabensis;;US;Buck Creek, [8 mi SE New Pine Creek, Lake County Oregon];California;PRESENT;1;8edbbde0-055e-11d8-b850-b8a03c50a862;41.87988055;-120.2762244;2842;;;;;;1957-02-01T00:00:00;1;2;1957;6164591;2435099;PRESERVED_SPECIMEN;MVZ;Mammal specimens;MVZ:Mamm:129729;;Museum of Vertebrate Zoology, University of California, Berkeley;1999-01-27T00:00:00;CC0_1_0;;Collector(s): R. Steward;;;2021-04-29T00:58:38.264Z;;COORDINATE_ROUNDED
1145698067;0daed095-478a-4af6-abf5-18acb790fbb2;http://arctos.database.museum/guid/MVZ:Mamm:129395?seid=393561;Animalia;Chordata;Mammalia;Carnivora;Felidae;Lynx;Lynx rufus;pallescens;SUBSPECIES;Lynx rufus pallescens Merriam, 1899;Lynx rufus pallescens;;US;Upper Parker Creek, 12 mi ESE Alturas;California;PRESENT;1;8edbbde0-055e-11d8-b850-b8a03c50a862;41.45219672;-120.3831825;3607;;1829;0;;;1962-08-20T00:00:00;20;8;1962;6164671;2435246;PRESERVED_SPECIMEN;MVZ;Mammal specimens;MVZ:Mamm:129395;129;Museum of Vertebrate Zoology, University of California, Berkeley;1999-01-27T00:00:00;CC0_1_0;;Collector(s): George A. Bryan;;;2021-04-29T00:58:29.738Z;;COORDINATE_ROUNDED
1145680146;0daed095-478a-4af6-abf5-18acb790fbb2;http://arctos.database.museum/guid/MVZ:Mamm:11324?seid=1518054;Animalia;Chordata;Mammalia;Carnivora;Felidae;Lynx;Lynx rufus;pallescens;SUBSPECIES;Lynx rufus pallescens Merriam, 1899;Lynx rufus pallescens;;US;Sugar Hill;California;PRESENT;1;8edbbde0-055e-11d8-b850-b8a03c50a862;41.79968121;-120.3290075;1170;;;;;;1910-05-25T00:00:00;25;5;1910;6164671;2435246;PRESERVED_SPECIMEN;MVZ;Mammal specimens;MVZ:Mamm:11324;2988;Museum of Vertebrate Zoology, University of California, Berkeley;1999-01-27T00:00:00;CC0_1_0;;Collector(s): Walter P. Taylor;;;2021-04-29T00:58:33.419Z;;COORDINATE_ROUNDED
1135522621;50c9509d-22c7-4a22-a47d-8c48425ef4a7;http://www.inaturalist.org/observations/630779;Animalia;Chordata;Mammalia;Carnivora;Felidae;Felis;Felis catus;;SPECIES;Felis catus Linnaeus, 1758;Felis catus;;US;;Oregon;PRESENT;;28eb1a3f-1c15-4a95-931a-4af90ecb574d;43.119045;-124.42615;;;;;;;2014-04-18T19:03:08;18;4;2014;2435035;2435035;HUMAN_OBSERVATION;iNaturalist;Observations;630779;;Mark Rosenstein;2014-04-18T23:53:39;CC_BY_4_0;Mark Rosenstein;Mark Rosenstein;;;2021-05-09T23:14:53.159Z;StillImage;GEODETIC_DATUM_ASSUMED_WGS84
1052572134;50c9509d-22c7-4a22-a47d-8c48425ef4a7;http://www.inaturalist.org/observations/883677;Animalia;Chordata;Mammalia;Carnivora;Felidae;Lynx;Lynx rufus;;SPECIES;Lynx rufus (Schreber, 1777);Lynx rufus;;US;;Oregon;PRESENT;;28eb1a3f-1c15-4a95-931a-4af90ecb574d;44.63488;-123.26352;;;;;;;2014-09-17T08:00:00;17;9;2014;2435246;2435246;HUMAN_OBSERVATION;iNaturalist;Observations;883677;;adamusp;2014-09-18T19:33:50;CC_BY_NC_4_0;adamusp;adamusp;;;2021-05-09T22:52:29.127Z;StillImage;GEODETIC_DATUM_ASSUMED_WGS84
1024231482;50c9509d-22c7-4a22-a47d-8c48425ef4a7;http://www.inaturalist.org/observations/891748;Animalia;Chordata;Mammalia;Carnivora;Felidae;Lynx;Lynx rufus;;SPECIES;Lynx rufus (Schreber, 1777);Lynx rufus;;US;;Oregon;PRESENT;;28eb1a3f-1c15-4a95-931a-4af90ecb574d;44.392518;-121.193769;120;;;;;;2014-05-16T10:24:59;16;5;2014;2435246;2435246;HUMAN_OBSERVATION;iNaturalist;Observations;891748;;Raphael Mazor;2014-09-23T23:55:53;CC_BY_NC_4_0;Raphael Mazor;Raphael Mazor;;;2021-05-09T22:29:24.614Z;;GEODETIC_DATUM_ASSUMED_WGS84
891761641;50c9509d-22c7-4a22-a47d-8c48425ef4a7;http://www.inaturalist.org/observations/454264;Animalia;Chordata;Mammalia;Carnivora;Felidae;Felis;Felis catus;;SPECIES;Felis catus Linnaeus, 1758;Felis catus;;US;;California;PRESENT;;28eb1a3f-1c15-4a95-931a-4af90ecb574d;41.743077;-124.181277;165;;;;;;2013-11-10T13:25:39;10;11;2013;2435035;2435035;HUMAN_OBSERVATION;iNaturalist;Observations;454264;;Sam McNally;2013-11-12T00:32:27;CC_BY_NC_4_0;Sam McNally;Sam McNally;;;2021-05-09T22:52:53.368Z;StillImage;GEODETIC_DATUM_ASSUMED_WGS84
812664806;8eddc200-f535-4c65-9b4d-f723eafe607e;urn:catalog:PSM:Mammal:Mammal-28068;Animalia;Chordata;Mammalia;Carnivora;Felidae;Lynx;Lynx rufus;;SPECIES;Lynx rufus (Schreber, 1777);Lynx rufus;;US;Mount St. Helens area;Washington;PRESENT;;f56c5f80-055c-11d8-b84e-b8a03c50a862;46.19750651;-122.1920179;5484;;;;;;1979-01-05T00:00:00;5;1;1979;2435246;2435246;PRESERVED_SPECIMEN;PSM;Mammal;Mammal-28068;;;;CC0_1_0;;D. Brittell;;NATIVE;2021-03-30T11:51:10.515Z;;COORDINATE_REPROJECTED
812664690;8eddc200-f535-4c65-9b4d-f723eafe607e;urn:catalog:PSM:Mammal:Mammal-27883;Animalia;Chordata;Mammalia;Carnivora;Felidae;Lynx;Lynx rufus;;SPECIES;Lynx rufus (Schreber, 1777);Lynx rufus;;US;Abernathy;Washington;PRESENT;;f56c5f80-055c-11d8-b84e-b8a03c50a862;46.1908272;-123.1673223;817;;;;;;1979-02-01T00:00:00;;2;1979;2435246;2435246;PRESERVED_SPECIMEN;PSM;Mammal;Mammal-27883;;;;CC0_1_0;;D. Brittell;;NATIVE;2021-03-30T11:51:10.018Z;;COORDINATE_REPROJECTED
812664689;8eddc200-f535-4c65-9b4d-f723eafe607e;urn:catalog:PSM:Mammal:Mammal-27882;Animalia;Chordata;Mammalia;Carnivora;Felidae;Lynx;Lynx rufus;;SPECIES;Lynx rufus (Schreber, 1777);Lynx rufus;;US;Abernathy;Washington;PRESENT;;f56c5f80-055c-11d8-b84e-b8a03c50a862;46.1908272;-123.1673223;817;;;;;;1979-02-01T00:00:00;;2;1979;2435246;2435246;PRESERVED_SPECIMEN;PSM;Mammal;Mammal-27882;;;;CC0_1_0;;D. Brittell;;NATIVE;2021-03-30T11:51:10.012Z;;COORDINATE_REPROJECTED
812664669;8eddc200-f535-4c65-9b4d-f723eafe607e;urn:catalog:PSM:Mammal:Mammal-27812;Animalia;Chordata;Mammalia;Carnivora;Felidae;Lynx;Lynx rufus;;SPECIES;Lynx rufus (Schreber, 1777);Lynx rufus;;US;Pigeon Springs;Washington;PRESENT;;f56c5f80-055c-11d8-b84e-b8a03c50a862;46.05305323;-122.6236959;2426;;;;;;1980-02-17T00:00:00;17;2;1980;2435246;2435246;PRESERVED_SPECIMEN;PSM;Mammal;Mammal-27812;;;;CC0_1_0;;D. Brittell;;NATIVE;2021-03-30T11:51:10.029Z;;COORDINATE_REPROJECTED
812664665;8eddc200-f535-4c65-9b4d-f723eafe607e;urn:catalog:PSM:Mammal:Mammal-27808;Animalia;Chordata;Mammalia;Carnivora;Felidae;Lynx;Lynx rufus;;SPECIES;Lynx rufus (Schreber, 1777);Lynx rufus;;US;Pigeon Springs;Washington;PRESENT;;f56c5f80-055c-11d8-b84e-b8a03c50a862;46.05305323;-122.6236959;2426;;;;;;1980-02-22T00:00:00;22;2;1980;2435246;2435246;PRESERVED_SPECIMEN;PSM;Mammal;Mammal-27808;;;;CC0_1_0;;D. Brittell;;NATIVE;2021-03-30T11:51:10.028Z;;COORDINATE_REPROJECTED
812664664;8eddc200-f535-4c65-9b4d-f723eafe607e;urn:catalog:PSM:Mammal:Mammal-27807;Animalia;Chordata;Mammalia;Carnivora;Felidae;Lynx;Lynx rufus;;SPECIES;Lynx rufus (Schreber, 1777);Lynx rufus;;US;Pigeon Springs;Washington;PRESENT;;f56c5f80-055c-11d8-b84e-b8a03c50a862;46.05305323;-122.6236959;2426;;;;;;1980-02-22T00:00:00;22;2;1980;2435246;2435246;PRESERVED_SPECIMEN;PSM;Mammal;Mammal-27807;;;;CC0_1_0;;D. Brittell;;NATIVE;2021-03-30T11:51:10.028Z;;COORDINATE_REPROJECTED
812664534;8eddc200-f535-4c65-9b4d-f723eafe607e;urn:catalog:PSM:Mammal:Mammal-27943;Animalia;Chordata;Mammalia;Carnivora;Felidae;Lynx;Lynx rufus;;SPECIES;Lynx rufus (Schreber, 1777);Lynx rufus;;US;Washougal River, N Fork;Washington;PRESENT;;f56c5f80-055c-11d8-b84e-b8a03c50a862;45.68592;-122.13134;11759;;;;;;1979-02-28T00:00:00;28;2;1979;2435246;2435246;PRESERVED_SPECIMEN;PSM;Mammal;Mammal-27943;;;;CC0_1_0;;D. Brittell;;NATIVE;2021-03-30T11:51:10.224Z;;INSTITUTION_MATCH_FUZZY
812664495;8eddc200-f535-4c65-9b4d-f723eafe607e;urn:catalog:PSM:Mammal:Mammal-28020;Animalia;Chordata;Mammalia;Carnivora;Felidae;Lynx;Lynx rufus;;SPECIES;Lynx rufus (Schreber, 1777);Lynx rufus;;US;Yakima Indian Reservation, Mule Dry Creek;Washington;PRESENT;;f56c5f80-055c-11d8-b84e-b8a03c50a862;46.19901;-120.27936;12242;;;;;;1978-12-25T00:00:00;25;12;1978;2435246;2435246;PRESERVED_SPECIMEN;PSM;Mammal;Mammal-28020;;;;CC0_1_0;;D. Brittell;;NATIVE;2021-03-30T11:51:09.779Z;;INSTITUTION_MATCH_FUZZY
812664493;8eddc200-f535-4c65-9b4d-f723eafe607e;urn:catalog:PSM:Mammal:Mammal-28018;Animalia;Chordata;Mammalia;Carnivora;Felidae;Lynx;Lynx rufus;;SPECIES;Lynx rufus (Schreber, 1777);Lynx rufus;;US;Yakima Indian Reservation, Mule Dry Creek;Washington;PRESENT;;f56c5f80-055c-11d8-b84e-b8a03c50a862;46.19901;-120.27936;12242;;;;;;1978-12-24T00:00:00;24;12;1978;2435246;2435246;PRESERVED_SPECIMEN;PSM;Mammal;Mammal-28018;;;;CC0_1_0;;D. Brittell;;NATIVE;2021-03-30T11:51:09.778Z;;INSTITUTION_MATCH_FUZZY
812664486;8eddc200-f535-4c65-9b4d-f723eafe607e;urn:catalog:PSM:Mammal:Mammal-28011;Animalia;Chordata;Mammalia;Carnivora;Felidae;Lynx;Lynx rufus;;SPECIES;Lynx rufus (Schreber, 1777);Lynx rufus;;US;Yakima Indian Reservation, nr Logy Creek Caves;Washington;PRESENT;;f56c5f80-055c-11d8-b84e-b8a03c50a862;46.14314;-120.62695;16264;;;;;;1978-11-18T00:00:00;18;11;1978;2435246;2435246;PRESERVED_SPECIMEN;PSM;Mammal;Mammal-28011;;;;CC0_1_0;;D. Brittell;;NATIVE;2021-03-30T11:51:09.778Z;;PRESUMED_NEGATED_LONGITUDE
812664485;8eddc200-f535-4c65-9b4d-f723eafe607e;urn:catalog:PSM:Mammal:Mammal-28010;Animalia;Chordata;Mammalia;Carnivora;Felidae;Lynx;Lynx rufus;;SPECIES;Lynx rufus (Schreber, 1777);Lynx rufus;;US;Yakima Indian Reservation, Logy Creek Caves, Satus Creek drainage;Washington;PRESENT;;f56c5f80-055c-11d8-b84e-b8a03c50a862;46.14314;-120.62695;16264;;;;;;1978-11-09T00:00:00;9;11;1978;2435246;2435246;PRESERVED_SPECIMEN;PSM;Mammal;Mammal-28010;;;;CC0_1_0;;D. Brittell;;NATIVE;2021-03-30T11:51:09.775Z;;INSTITUTION_MATCH_FUZZY
812664481;8eddc200-f535-4c65-9b4d-f723eafe607e;urn:catalog:PSM:Mammal:Mammal-27881;Animalia;Chordata;Mammalia;Carnivora;Felidae;Lynx;Lynx rufus;;SPECIES;Lynx rufus (Schreber, 1777);Lynx rufus;;US;Abernathy;Washington;PRESENT;;f56c5f80-055c-11d8-b84e-b8a03c50a862;46.1908272;-123.1673223;817;;;;;;1979-02-01T00:00:00;;2;1979;2435246;2435246;PRESERVED_SPECIMEN;PSM;Mammal;Mammal-27881;;;;CC0_1_0;;D. Brittell;;NATIVE;2021-03-30T11:51:09.772Z;;COORDINATE_REPROJECTED
812664480;8eddc200-f535-4c65-9b4d-f723eafe607e;urn:catalog:PSM:Mammal:Mammal-27880;Animalia;Chordata;Mammalia;Carnivora;Felidae;Lynx;Lynx rufus;;SPECIES;Lynx rufus (Schreber, 1777);Lynx rufus;;US;Abernathy;Washington;PRESENT;;f56c5f80-055c-11d8-b84e-b8a03c50a862;46.1908272;-123.1673223;817;;;;;;1979-02-01T00:00:00;;2;1979;2435246;2435246;PRESERVED_SPECIMEN;PSM;Mammal;Mammal-27880;;;;CC0_1_0;;D. Brittell;;NATIVE;2021-03-30T11:51:09.772Z;;COORDINATE_REPROJECTED
812664479;8eddc200-f535-4c65-9b4d-f723eafe607e;urn:catalog:PSM:Mammal:Mammal-27879;Animalia;Chordata;Mammalia;Carnivora;Felidae;Lynx;Lynx rufus;;SPECIES;Lynx rufus (Schreber, 1777);Lynx rufus;;US;Toutle, 2700 line;Washington;PRESENT;;f56c5f80-055c-11d8-b84e-b8a03c50a862;46.19392589;-122.2592095;1783;;;;;;1979-02-28T00:00:00;28;2;1979;2435246;2435246;PRESERVED_SPECIMEN;PSM;Mammal;Mammal-27879;;;;CC0_1_0;;D. Brittell;;NATIVE;2021-03-30T11:51:09.788Z;;COORDINATE_REPROJECTED
812664465;8eddc200-f535-4c65-9b4d-f723eafe607e;urn:catalog:PSM:Mammal:Mammal-27865;Animalia;Chordata;Mammalia;Carnivora;Felidae;Lynx;Lynx rufus;;SPECIES;Lynx rufus (Schreber, 1777);Lynx rufus;;US;Kalama area;Washington;PRESENT;;f56c5f80-055c-11d8-b84e-b8a03c50a862;46.14305555;-122.3253502;1944;;;;;;1978-12-17T00:00:00;17;12;1978;2435246;2435246;PRESERVED_SPECIMEN;PSM;Mammal;Mammal-27865;;;;CC0_1_0;;D. Brittell;;NATIVE;2021-03-30T11:51:09.784Z;;COORDINATE_REPROJECTED
812664464;8eddc200-f535-4c65-9b4d-f723eafe607e;urn:catalog:PSM:Mammal:Mammal-27864;Animalia;Chordata;Mammalia;Carnivora;Felidae;Lynx;Lynx rufus;;SPECIES;Lynx rufus (Schreber, 1777);Lynx rufus;;US;Kalama area;Washington;PRESENT;;f56c5f80-055c-11d8-b84e-b8a03c50a862;46.14305555;-122.3253502;1944;;;;;;1978-12-10T00:00:00;10;12;1978;2435246;2435246;PRESERVED_SPECIMEN;PSM;Mammal;Mammal-27864;;;;CC0_1_0;;D. Brittell;;NATIVE;2021-03-30T11:51:09.782Z;;COORDINATE_REPROJECTED
812664463;8eddc200-f535-4c65-9b4d-f723eafe607e;urn:catalog:PSM:Mammal:Mammal-27863;Animalia;Chordata;Mammalia;Carnivora;Felidae;Lynx;Lynx rufus;;SPECIES;Lynx rufus (Schreber, 1777);Lynx rufus;;US;Abernathy area;Washington;PRESENT;;f56c5f80-055c-11d8-b84e-b8a03c50a862;46.1908272;-123.1673223;817;;;;;;1978-12-06T00:00:00;6;12;1978;2435246;2435246;PRESERVED_SPECIMEN;PSM;Mammal;Mammal-27863;;;;CC0_1_0;;D. Brittell;;NATIVE;2021-03-30T11:51:09.782Z;;COORDINATE_REPROJECTED
812664462;8eddc200-f535-4c65-9b4d-f723eafe607e;urn:catalog:PSM:Mammal:Mammal-27862;Animalia;Chordata;Mammalia;Carnivora;Felidae;Lynx;Lynx rufus;;SPECIES;Lynx rufus (Schreber, 1777);Lynx rufus;;US;Kalama area;Washington;PRESENT;;f56c5f80-055c-11d8-b84e-b8a03c50a862;46.14305555;-122.3253502;1944;;;;;;1978-12-21T00:00:00;21;12;1978;2435246;2435246;PRESERVED_SPECIMEN;PSM;Mammal;Mammal-27862;;;;CC0_1_0;;D. Brittell;;NATIVE;2021-03-30T11:51:09.783Z;;COORDINATE_REPROJECTED
812664461;8eddc200-f535-4c65-9b4d-f723eafe607e;urn:catalog:PSM:Mammal:Mammal-27861;Animalia;Chordata;Mammalia;Carnivora;Felidae;Lynx;Lynx rufus;;SPECIES;Lynx rufus (Schreber, 1777);Lynx rufus;;US;Kalama area;Washington;PRESENT;;f56c5f80-055c-11d8-b84e-b8a03c50a862;46.14305555;-122.3253502;1944;;;;;;1978-12-22T00:00:00;22;12;1978;2435246;2435246;PRESERVED_SPECIMEN;PSM;Mammal;Mammal-27861;;;;CC0_1_0;;D. Brittell;;NATIVE;2021-03-30T11:51:09.781Z;;COORDINATE_REPROJECTED
812664460;8eddc200-f535-4c65-9b4d-f723eafe607e;urn:catalog:PSM:Mammal:Mammal-27860;Animalia;Chordata;Mammalia;Carnivora;Felidae;Lynx;Lynx rufus;;SPECIES;Lynx rufus (Schreber, 1777);Lynx rufus;;US;Kalama area;Washington;PRESENT;;f56c5f80-055c-11d8-b84e-b8a03c50a862;46.14305555;-122.3253502;1944;;;;;;1978-12-23T00:00:00;23;12;1978;2435246;2435246;PRESERVED_SPECIMEN;PSM;Mammal;Mammal-27860;;;;CC0_1_0;;D. Brittell;;NATIVE;2021-03-30T11:51:09.781Z;;COORDINATE_REPROJECTED
812664459;8eddc200-f535-4c65-9b4d-f723eafe607e;urn:catalog:PSM:Mammal:Mammal-27859;Animalia;Chordata;Mammalia;Carnivora;Felidae;Lynx;Lynx rufus;;SPECIES;Lynx rufus (Schreber, 1777);Lynx rufus;;US;Toutle area;Washington;PRESENT;;f56c5f80-055c-11d8-b84e-b8a03c50a862;46.19389589;-122.2592395;1783;;;;;;1978-12-23T00:00:00;23;12;1978;2435246;2435246;PRESERVED_SPECIMEN;PSM;Mammal;Mammal-27859;;;;CC0_1_0;;D. Brittell;;NATIVE;2021-03-30T11:51:09.757Z;;COORDINATE_REPROJECTED
812664458;8eddc200-f535-4c65-9b4d-f723eafe607e;urn:catalog:PSM:Mammal:Mammal-27858;Animalia;Chordata;Mammalia;Carnivora;Felidae;Lynx;Lynx rufus;;SPECIES;Lynx rufus (Schreber, 1777);Lynx rufus;;US;Kalama area;Washington;PRESENT;;f56c5f80-055c-11d8-b84e-b8a03c50a862;46.14305555;-122.3253502;1944;;;;;;1979-01-14T00:00:00;14;1;1979;2435246;2435246;PRESERVED_SPECIMEN;PSM;Mammal;Mammal-27858;;;;CC0_1_0;;D. Brittell;;NATIVE;2021-03-30T11:51:09.757Z;;COORDINATE_REPROJECTED
812664457;8eddc200-f535-4c65-9b4d-f723eafe607e;urn:catalog:PSM:Mammal:Mammal-27857;Animalia;Chordata;Mammalia;Carnivora;Felidae;Lynx;Lynx rufus;;SPECIES;Lynx rufus (Schreber, 1777);Lynx rufus;;US;Kalama area;Washington;PRESENT;;f56c5f80-055c-11d8-b84e-b8a03c50a862;46.14305555;-122.3253502;1944;;;;;;1979-01-05T00:00:00;5;1;1979;2435246;2435246;PRESERVED_SPECIMEN;PSM;Mammal;Mammal-27857;;;;CC0_1_0;;D. Brittell;;NATIVE;2021-03-30T11:51:09.756Z;;COORDINATE_REPROJECTED
812664456;8eddc200-f535-4c65-9b4d-f723eafe607e;urn:catalog:PSM:Mammal:Mammal-27856;Animalia;Chordata;Mammalia;Carnivora;Felidae;Lynx;Lynx rufus;;SPECIES;Lynx rufus (Schreber, 1777);Lynx rufus;;US;Kalama area;Washington;PRESENT;;f56c5f80-055c-11d8-b84e-b8a03c50a862;46.14305555;-122.3253502;1944;;;;;;1979-01-14T00:00:00;14;1;1979;2435246;2435246;PRESERVED_SPECIMEN;PSM;Mammal;Mammal-27856;;;;CC0_1_0;;D. Brittell;;NATIVE;2021-03-30T11:51:09.756Z;;COORDINATE_REPROJECTED
812662317;8eddc200-f535-4c65-9b4d-f723eafe607e;urn:catalog:PSM:Mammal:Mammal-26311;Animalia;Chordata;Mammalia;Carnivora;Felidae;Lynx;Lynx rufus;;SPECIES;Lynx rufus (Schreber, 1777);Lynx rufus;;US;Rufus, 2 mi E;Oregon;PRESENT;;f56c5f80-055c-11d8-b84e-b8a03c50a862;45.69474344;-120.69426;5475;;;;;;1978-12-05T00:00:00;5;12;1978;2435246;2435246;PRESERVED_SPECIMEN;PSM;Mammal;Mammal-26311;;;;CC0_1_0;;R. Rohweder;;NATIVE;2021-03-30T11:51:16.364Z;;COORDINATE_REPROJECTED
812651386;8eddc200-f535-4c65-9b4d-f723eafe607e;urn:catalog:PSM:Mammal:Mammal-14890;Animalia;Chordata;Mammalia;Carnivora;Felidae;Lynx;Lynx rufus;;SPECIES;Lynx rufus (Schreber, 1777);Lynx rufus;;US;Bandon, 4 mi SE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
812649921;8eddc200-f535-4c65-9b4d-f723eafe607e;urn:catalog:PSM:Mammal:Mammal-13518;Animalia;Chordata;Mammalia;Carnivora;Felidae;Lynx;Lynx rufus;;SPECIES;Lynx rufus (Schreber, 1777);Lynx rufus;;US;Beatty, 3 mi S;Oregon;PRESENT;;f56c5f80-055c-11d8-b84e-b8a03c50a862;42.39827005;-121.2705177;4573;;;;;;1971-01-22T00:00:00;22;1;1971;2435246;2435246;PRESERVED_SPECIMEN;PSM;Mammal;Mammal-13518;;;;CC0_1_0;;E. W. Hammer;;NATIVE;2021-03-30T11:51:11.063Z;;COORDINATE_REPROJECTED
812644511;8eddc200-f535-4c65-9b4d-f723eafe607e;urn:catalog:PSM:Mammal:Mammal-07893;Animalia;Chordata;Mammalia;Carnivora;Felidae;Lynx;Lynx rufus;;SPECIES;Lynx rufus (Schreber, 1777);Lynx rufus;;US;Molalla, SE;Oregon;PRESENT;;f56c5f80-055c-11d8-b84e-b8a03c50a862;45.14722983;-122.5766973;2267;;;;;;1957-12-15T00:00:00;15;12;1957;2435246;2435246;PRESERVED_SPECIMEN;PSM;Mammal;Mammal-07893;;;;CC0_1_0;;M. L. Johnson;;NATIVE;2021-03-30T11:51:08.405Z;;COORDINATE_REPROJECTED
812642097;8eddc200-f535-4c65-9b4d-f723eafe607e;urn:catalog:PSM:Mammal:Mammal-05183;Animalia;Chordata;Mammalia;Carnivora;Felidae;Lynx;Lynx rufus;;SPECIES;Lynx rufus (Schreber, 1777);Lynx rufus;;US;Deep Creek;Oregon;PRESENT;;f56c5f80-055c-11d8-b84e-b8a03c50a862;42.18258354;-120.031684;20931;;;;;;1952-02-27T00:00:00;27;2;1952;2435246;2435246;PRESERVED_SPECIMEN;PSM;Mammal;Mammal-05183;;;;CC0_1_0;;S. G. Jewett;;NATIVE;2021-03-30T11:51:15.047Z;;COORDINATE_REPROJECTED
